"","X","Year","Player","Pos","Age","Tm","G","GS","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PPG","APG","RPG","BPG","SPG","MPG","TOPG","PFPG","Salary.in.."
"1",24096,2017,"Alex Abrines","SG",23,"OKC",68,6,1055,10.1,0.56,0.724,0.144,1.9,7.1,4.5,5.5,1.7,0.6,8.3,15.9,1.2,0.9,2.1,0.095,-0.3,-2.2,-2.5,-0.1,134,341,0.393,94,247,0.381,40,94,0.426,0.531,44,49,0.898,18,68,86,40,37,8,33,114,406,5.97058823529412,0.588235294117647,1.26470588235294,0.117647058823529,0.544117647058823,15.5147058823529,0.485294117647059,1.67647058823529,5994764
"2",24098,2017,"Quincy Acy","PF",26,"DAL",6,0,48,-1.4,0.355,0.412,0.176,4.6,15.2,9.7,0,0,0,9.8,20,-0.2,0,-0.1,-0.133,-10.1,-6,-16.2,-0.2,5,17,0.294,1,7,0.143,4,10,0.4,0.324,2,3,0.667,2,6,8,0,0,0,2,9,13,2.16666666666667,0,1.33333333333333,0,0,8,0.333333333333333,1.5,1050961
"3",24099,2017,"Quincy Acy","PF",26,"BRK",32,1,510,13.1,0.587,0.542,0.373,3.8,18.2,11.1,5.4,1.3,2.2,9.6,16.5,0.6,0.5,1.1,0.102,-1.1,-0.7,-1.8,0,65,153,0.425,36,83,0.434,29,70,0.414,0.542,43,57,0.754,18,89,107,18,14,15,19,58,209,6.53125,0.5625,3.34375,0.46875,0.4375,15.9375,0.59375,1.8125,1914544
"4",24100,2017,"Steven Adams","C",23,"OKC",80,80,2389,16.5,0.589,0.002,0.392,13,15.5,14.2,5.4,1.8,2.6,16,16.2,3.3,3.1,6.4,0.13,-0.7,1.2,0.5,1.5,374,655,0.571,0,1,0,374,654,0.572,0.571,157,257,0.611,282,333,615,86,88,78,146,195,905,11.3125,1.075,7.6875,0.975,1.1,29.8625,1.825,2.4375,3140517
"5",24101,2017,"Arron Afflalo","SG",31,"SAC",61,45,1580,9,0.559,0.36,0.221,0.7,8.4,4.6,7.4,0.7,0.4,8.4,14.4,1.2,0.2,1.4,0.043,-1.4,-2,-3.5,-0.6,185,420,0.44,62,151,0.411,123,269,0.457,0.514,83,93,0.892,9,116,125,78,21,7,42,104,515,8.44262295081967,1.27868852459016,2.04918032786885,0.114754098360656,0.344262295081967,25.9016393442623,0.688524590163934,1.70491803278689,12500000
"6",24102,2017,"Alexis Ajinca","C",28,"NOP",39,15,584,12.9,0.529,0.022,0.225,8.3,23.8,16,3.1,1.7,3.1,13.7,17.2,0,0.9,1,0.08,-5.1,1,-4.1,-0.3,89,178,0.5,0,4,0,89,174,0.511,0.5,29,40,0.725,46,131,177,12,20,22,31,77,207,5.30769230769231,0.307692307692308,4.53846153846154,0.564102564102564,0.512820512820513,14.974358974359,0.794871794871795,1.97435897435897,4600000
"7",24103,2017,"Cole Aldrich","C",28,"MIN",62,0,531,12.7,0.549,0,0.256,11,23.9,17.4,6.4,2.4,3.7,15.1,9.4,0.6,0.7,1.3,0.116,-2,2.6,0.6,0.4,45,86,0.523,0,0,0,45,86,0.523,0.523,15,22,0.682,51,107,158,25,25,23,17,85,105,1.69354838709677,0.403225806451613,2.54838709677419,0.370967741935484,0.403225806451613,8.56451612903226,0.274193548387097,1.37096774193548,7643979
"8",24104,2017,"LaMarcus Aldridge","PF",31,"SAS",72,72,2335,18.6,0.532,0.053,0.258,8.6,16.6,12.7,9.9,1,3.1,7.7,24.5,3.5,3.7,7.3,0.149,-0.3,1.4,1.1,1.8,500,1049,0.477,23,56,0.411,477,993,0.48,0.488,220,271,0.812,174,350,524,139,46,89,98,158,1243,17.2638888888889,1.93055555555556,7.27777777777778,1.23611111111111,0.638888888888889,32.4305555555556,1.36111111111111,2.19444444444444,20575005
"9",24105,2017,"Lavoy Allen","PF",27,"IND",61,5,871,11.6,0.485,0.006,0.196,13.7,14.6,14.2,9.1,1,2.4,13.7,10.9,0.9,0.8,1.7,0.093,-1.5,1.3,-0.3,0.4,77,168,0.458,0,1,0,77,167,0.461,0.458,23,33,0.697,105,115,220,57,18,24,29,78,177,2.90163934426229,0.934426229508197,3.60655737704918,0.39344262295082,0.295081967213115,14.2786885245902,0.475409836065574,1.27868852459016,4e+06
"10",24106,2017,"Tony Allen","SG",35,"MEM",71,66,1914,13.3,0.493,0.091,0.218,9.6,13.8,11.7,8.4,3.1,1.4,13.3,17.9,0.2,2.9,3.1,0.077,-1.8,2.4,0.7,1.3,274,595,0.461,15,54,0.278,259,541,0.479,0.473,80,130,0.615,166,225,391,98,115,29,100,178,643,9.05633802816901,1.38028169014085,5.50704225352113,0.408450704225352,1.61971830985915,26.9577464788732,1.40845070422535,2.50704225352113,5505618
"11",24107,2017,"Al-Farouq Aminu","SF",26,"POR",61,25,1773,11.3,0.506,0.455,0.292,4.8,23.5,14.1,7.9,1.7,2,15.2,15.4,-0.1,2,1.9,0.051,-2.3,1.2,-1.1,0.4,183,466,0.393,70,212,0.33,113,254,0.445,0.468,96,136,0.706,77,374,451,99,60,44,94,102,532,8.72131147540984,1.62295081967213,7.39344262295082,0.721311475409836,0.983606557377049,29.0655737704918,1.54098360655738,1.67213114754098,7680965
"12",24109,2017,"Alan Anderson","SF",34,"LAC",30,0,308,5,0.494,0.55,0.2,1.1,7.4,4.4,4.9,0.5,0,7.4,13.7,0,0.1,0.1,0.02,-2.6,-2.3,-4.9,-0.2,30,80,0.375,14,44,0.318,16,36,0.444,0.463,12,16,0.75,3,21,24,11,3,0,7,35,86,2.86666666666667,0.366666666666667,0.8,0,0.1,10.2666666666667,0.233333333333333,1.16666666666667,1315448
"13",24112,2017,"Justin Anderson","SF",23,"PHI",24,8,518,12.8,0.564,0.444,0.253,6.4,14.1,10.2,10.4,1.2,1.1,12.6,17.2,0.5,0.4,0.9,0.084,-0.4,-0.6,-1,0.1,75,162,0.463,21,72,0.292,54,90,0.6,0.528,32,41,0.78,30,66,96,34,13,7,26,45,203,8.45833333333333,1.41666666666667,4,0.291666666666667,0.541666666666667,21.5833333333333,1.08333333333333,1.875,1514160
"14",24113,2017,"Kyle Anderson","SG",23,"SAS",72,14,1020,12.5,0.525,0.191,0.273,3.7,19,11.5,12.4,2.5,2.1,14.3,12.1,0.7,2,2.7,0.127,-2.1,3.7,1.6,0.9,93,209,0.445,15,40,0.375,78,169,0.462,0.481,45,57,0.789,33,175,208,91,51,26,39,63,246,3.41666666666667,1.26388888888889,2.88888888888889,0.361111111111111,0.708333333333333,14.1666666666667,0.541666666666667,0.875,1192080
"15",24114,2017,"Ryan Anderson","PF",28,"HOU",72,72,2116,13.5,0.583,0.655,0.194,5.8,11.2,8.5,4.7,0.7,0.5,6.2,17.9,4,1.1,5.2,0.118,1.8,-2.6,-0.8,0.6,323,773,0.418,204,506,0.403,119,267,0.446,0.55,129,150,0.86,112,218,330,68,32,14,55,142,979,13.5972222222222,0.944444444444444,4.58333333333333,0.194444444444444,0.444444444444444,29.3888888888889,0.763888888888889,1.97222222222222,18735364
"16",24115,2017,"Giannis Antetokounmpo","SF",22,"MIL",80,80,2845,26.1,0.599,0.143,0.486,5.9,22.6,14.3,26.6,2.3,4.7,13.3,28.3,7.9,4.5,12.4,0.21,4.1,3.5,7.6,6.9,656,1259,0.521,49,180,0.272,607,1079,0.563,0.541,471,612,0.77,142,558,700,434,131,151,234,246,1832,22.9,5.425,8.75,1.8875,1.6375,35.5625,2.925,3.075,2995421
"17",24116,2017,"Carmelo Anthony","SF",32,"NYK",74,74,2538,17.9,0.535,0.303,0.263,2.6,15.9,9.3,14.5,1.2,1.1,9,29.1,3.2,1.5,4.7,0.089,1.5,-2.2,-0.7,0.8,602,1389,0.433,151,421,0.359,451,968,0.466,0.488,304,365,0.833,62,374,436,213,60,34,153,198,1659,22.4189189189189,2.87837837837838,5.89189189189189,0.459459459459459,0.810810810810811,34.2972972972973,2.06756756756757,2.67567567567568,24559380
"18",24117,2017,"Joel Anthony","C",34,"SAS",19,0,122,11.6,0.64,0,0.5,7.6,20.9,14.4,3.4,0.8,4,17,8.7,0.1,0.2,0.4,0.141,-3.1,2.5,-0.6,0,10,16,0.625,0,0,0,10,16,0.625,0.625,5,8,0.625,8,23,31,3,2,6,4,11,25,1.31578947368421,0.157894736842105,1.63157894736842,0.315789473684211,0.105263157894737,6.42105263157895,0.210526315789474,0.578947368421053,663810
"19",24118,2017,"Trevor Ariza","SF",31,"HOU",80,80,2773,12.3,0.548,0.695,0.158,2.1,15.9,9,8.8,2.5,0.6,8,14.1,2.8,3.2,6,0.104,0.7,1,1.7,2.6,326,798,0.409,191,555,0.344,135,243,0.556,0.528,93,126,0.738,54,405,459,175,147,20,74,133,936,11.7,2.1875,5.7375,0.25,1.8375,34.6625,0.925,1.6625,7806971
"20",24119,2017,"Darrell Arthur","PF",28,"DEN",41,7,639,12.8,0.583,0.544,0.102,4.4,14.9,9.7,9.3,1.5,2.5,13.8,17.3,0.6,0.4,1.1,0.081,0.3,-0.6,-0.3,0.3,95,215,0.442,53,117,0.453,42,98,0.429,0.565,19,22,0.864,25,87,112,42,19,21,36,76,262,6.39024390243902,1.02439024390244,2.73170731707317,0.51219512195122,0.463414634146341,15.5853658536585,0.878048780487805,1.85365853658537,8070175
"21",24120,2017,"Omer Asik","C",30,"NOP",31,19,482,9.8,0.517,0,0.6,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,0.4,0.6,1,0.1,-4.3,1.2,-3.1,-0.1,31,65,0.477,0,0,0,31,65,0.477,0.477,23,39,0.59,48,115,163,15,5,10,14,51,85,2.74193548387097,0.483870967741935,5.25806451612903,0.32258064516129,0.161290322580645,15.5483870967742,0.451612903225806,1.64516129032258,9904494
"22",24121,2017,"D.J. Augustin","PG",29,"ORL",78,20,1538,11,0.524,0.53,0.311,1,7.4,4.1,20.4,1,0.1,13.3,19.4,0.7,0.5,1.2,0.038,-0.9,-3.3,-4.2,-0.9,195,517,0.377,95,274,0.347,100,243,0.412,0.469,131,161,0.814,15,102,117,209,31,1,90,101,616,7.8974358974359,2.67948717948718,1.5,0.0128205128205128,0.397435897435897,19.7179487179487,1.15384615384615,1.29487179487179,7250000
"23",24122,2017,"Luke Babbitt","SF",27,"MIA",68,55,1065,8.4,0.563,0.747,0.053,1.3,13.5,7.4,4.8,1,0.8,8,13,0.8,1,1.8,0.082,-1,-0.8,-1.8,0.1,113,281,0.402,87,210,0.414,26,71,0.366,0.557,11,15,0.733,13,129,142,36,21,11,25,118,324,4.76470588235294,0.529411764705882,2.08823529411765,0.161764705882353,0.308823529411765,15.6617647058824,0.367647058823529,1.73529411764706,1227000
"24",24123,2017,"Ron Baker","SG",23,"NYK",52,13,857,7.5,0.456,0.396,0.198,1.5,10.8,6.2,17.3,2,0.8,19.2,14.8,-0.6,0.5,-0.1,-0.008,-3.5,-0.9,-4.4,-0.5,82,217,0.378,23,86,0.267,59,131,0.45,0.431,28,43,0.651,12,86,98,107,34,8,56,74,215,4.13461538461539,2.05769230769231,1.88461538461538,0.153846153846154,0.653846153846154,16.4807692307692,1.07692307692308,1.42307692307692,543471
"25",24124,2017,"Wade Baldwin","PG",20,"MEM",33,1,405,6.4,0.404,0.191,0.322,3,10.2,6.5,22.8,2.3,1.7,23.4,19.2,-0.9,0.5,-0.4,-0.045,-6.3,0.6,-5.8,-0.4,36,115,0.313,3,22,0.136,33,93,0.355,0.326,31,37,0.838,11,35,46,61,18,7,40,40,106,3.21212121212121,1.84848484848485,1.39393939393939,0.212121212121212,0.545454545454545,12.2727272727273,1.21212121212121,1.21212121212121,1793760
"26",24125,2017,"Leandro Barbosa","SG",34,"PHO",67,0,963,11.5,0.509,0.25,0.115,1.6,10.3,5.9,13,1.5,0.7,10.4,20,0.3,0.4,0.6,0.031,-2,-2.1,-4.1,-0.5,172,392,0.439,35,98,0.357,137,294,0.466,0.483,40,45,0.889,15,89,104,81,31,8,48,82,419,6.25373134328358,1.2089552238806,1.55223880597015,0.119402985074627,0.462686567164179,14.3731343283582,0.716417910447761,1.22388059701493,4e+06
"27",24126,2017,"J.J. Barea","PG",32,"DAL",35,6,771,17.2,0.521,0.431,0.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.8,0.5,1.3,0.08,2,-2.6,-0.6,0.3,142,343,0.414,53,148,0.358,89,195,0.456,0.491,44,51,0.863,9,75,84,193,14,1,63,30,381,10.8857142857143,5.51428571428571,2.4,0.0285714285714286,0.4,22.0285714285714,1.8,0.857142857142857,4096950
"28",24127,2017,"Harrison Barnes","PF",24,"DAL",79,79,2803,16.3,0.541,0.173,0.22,3.7,13.2,8.2,7.8,1.2,0.5,6.8,25.3,2.5,2.1,4.6,0.079,-0.7,-1.2,-1.9,0.1,599,1280,0.468,78,222,0.351,521,1058,0.492,0.498,242,281,0.861,94,303,397,117,66,15,102,128,1518,19.2151898734177,1.48101265822785,5.0253164556962,0.189873417721519,0.835443037974684,35.4810126582278,1.29113924050633,1.62025316455696,22116750
"29",24129,2017,"Matt Barnes","SF",36,"SAC",54,13,1367,10.2,0.501,0.551,0.172,4.7,20.1,12.5,16.2,1.3,1.1,16.8,16.4,-0.1,1.1,1,0.034,-1.2,0.3,-1,0.4,147,383,0.384,69,211,0.327,78,172,0.453,0.474,50,66,0.758,55,241,296,149,36,17,83,138,413,7.64814814814815,2.75925925925926,5.48148148148148,0.314814814814815,0.666666666666667,25.3148148148148,1.53703703703704,2.55555555555556,6125000
"30",24130,2017,"Matt Barnes","SF",36,"GSW",20,5,410,10.7,0.569,0.578,0.256,4.3,19.1,12.2,13.7,1.4,1.7,19.3,13.1,0.3,0.6,1,0.115,-1,1.6,0.6,0.3,38,90,0.422,18,52,0.346,20,38,0.526,0.522,20,23,0.87,15,76,91,45,12,9,24,47,114,5.7,2.25,4.55,0.45,0.6,20.5,1.2,2.35,383351
"31",24131,2017,"Will Barton","SG",26,"DEN",60,19,1705,15.5,0.547,0.353,0.285,3.8,12.8,8.4,17.7,1.4,1.3,11.5,21.1,2.5,0.8,3.3,0.093,1.3,-1,0.3,1,295,666,0.443,87,235,0.37,208,431,0.483,0.508,143,190,0.753,58,200,258,206,48,28,97,110,820,13.6666666666667,3.43333333333333,4.3,0.466666666666667,0.8,28.4166666666667,1.61666666666667,1.83333333333333,3533333
"32",24132,2017,"Brandon Bass","PF",31,"LAC",52,0,577,19.7,0.65,0.016,0.473,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,1.6,0.6,2.2,0.186,0.1,-0.8,-0.7,0.2,107,186,0.575,1,3,0.333,106,183,0.579,0.578,77,88,0.875,43,86,129,21,14,11,29,45,292,5.61538461538461,0.403846153846154,2.48076923076923,0.211538461538462,0.269230769230769,11.0961538461538,0.557692307692308,0.865384615384615,1551659
"33",24133,2017,"Nicolas Batum","SG",28,"CHO",77,77,2617,15.8,0.529,0.415,0.291,1.9,18.4,10.1,27.6,1.6,1,15,22.3,1.7,2.8,4.5,0.083,0.6,0.6,1.2,2.1,393,975,0.403,135,405,0.333,258,570,0.453,0.472,243,284,0.856,46,435,481,455,86,29,194,109,1164,15.1168831168831,5.90909090909091,6.24675324675325,0.376623376623377,1.11688311688312,33.987012987013,2.51948051948052,1.41558441558442,20869566
"34",24134,2017,"Jerryd Bayless","PG",28,"PHI",3,1,71,8.7,0.453,0.156,0.313,4.6,14,9.3,29.4,0,0,19.8,27.7,-0.1,0,-0.1,-0.067,-5.2,-2.9,-8.2,-0.1,11,32,0.344,2,5,0.4,9,27,0.333,0.375,9,10,0.9,3,9,12,13,0,0,9,4,33,11,4.33333333333333,4,0,0,23.6666666666667,3,1.33333333333333,9424084
"35",24135,2017,"Aron Baynes","C",30,"DET",75,2,1163,13.1,0.57,0,0.337,10,21.6,15.6,3.9,0.7,2.8,13.5,14.1,1.4,1.5,3,0.123,-2.9,1.1,-1.8,0.1,143,279,0.513,0,0,0,143,279,0.513,0.513,79,94,0.84,111,222,333,32,17,39,50,166,365,4.86666666666667,0.426666666666667,4.44,0.52,0.226666666666667,15.5066666666667,0.666666666666667,2.21333333333333,6500000
"36",24136,2017,"Kent Bazemore","SF",27,"ATL",73,64,1963,11.5,0.504,0.369,0.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,-0.6,2.8,2.1,0.053,-2,1.2,-0.8,0.6,295,721,0.409,92,266,0.346,203,455,0.446,0.473,119,168,0.708,45,186,231,177,91,52,125,165,801,10.972602739726,2.42465753424658,3.16438356164384,0.712328767123288,1.24657534246575,26.8904109589041,1.71232876712329,2.26027397260274,15730338
"37",24137,2017,"Bradley Beal","SG",23,"WAS",77,77,2684,20.1,0.604,0.418,0.259,2.2,7.8,5,16.2,1.5,0.7,9.6,26.5,6.8,1.6,8.5,0.151,4.5,-2.4,2.2,2.8,637,1322,0.482,223,552,0.404,414,770,0.538,0.566,282,342,0.825,53,186,239,267,83,21,157,169,1779,23.1038961038961,3.46753246753247,3.1038961038961,0.272727272727273,1.07792207792208,34.8571428571429,2.03896103896104,2.19480519480519,22116750
"38",24138,2017,"Malik Beasley","SG",20,"DEN",22,1,165,13.7,0.536,0.384,0.137,3.4,8,5.7,10.2,2.1,0,9.4,22,0.1,0.1,0.2,0.057,-0.5,-3.5,-3.9,-0.1,33,73,0.452,9,28,0.321,24,45,0.533,0.514,8,10,0.8,5,12,17,11,7,0,8,10,83,3.77272727272727,0.5,0.772727272727273,0,0.318181818181818,7.5,0.363636363636364,0.454545454545455,1627320
"39",24139,2017,"Michael Beasley","PF",28,"MIL",56,6,935,17.8,0.584,0.106,0.259,5,18.9,12,9.9,1.5,2.5,12.7,25.3,0.8,1,1.8,0.093,-1.7,-1.1,-2.9,-0.2,216,406,0.532,18,43,0.419,198,363,0.545,0.554,78,105,0.743,40,153,193,53,28,27,66,92,528,9.42857142857143,0.946428571428571,3.44642857142857,0.482142857142857,0.5,16.6964285714286,1.17857142857143,1.64285714285714,1403611
"40",24140,2017,"Marco Belinelli","SG",30,"CHO",74,0,1778,13.3,0.566,0.46,0.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2,1.2,3.2,0.088,0.1,-2,-1.9,0.1,264,615,0.429,102,283,0.36,162,332,0.488,0.512,150,168,0.893,14,164,178,147,44,9,70,90,780,10.5405405405405,1.98648648648649,2.40540540540541,0.121621621621622,0.594594594594595,24.027027027027,0.945945945945946,1.21621621621622,6333333
"41",24142,2017,"Dragan Bender","PF",19,"PHO",43,0,574,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4,-0.3,-4.3,-0.3,57,161,0.354,28,101,0.277,29,60,0.483,0.441,4,11,0.364,23,80,103,23,10,22,32,74,146,3.3953488372093,0.534883720930233,2.3953488372093,0.511627906976744,0.232558139534884,13.3488372093023,0.744186046511628,1.72093023255814,4276320
"42",24143,2017,"Anthony Bennett","PF",23,"BRK",23,1,264,14.7,0.533,0.522,0.391,10.1,21,15.6,7.1,0.9,0.9,10,19.4,0.3,0.2,0.5,0.09,-0.8,-2.2,-3,-0.1,38,92,0.413,13,48,0.271,25,44,0.568,0.484,26,36,0.722,25,53,78,12,5,3,12,18,115,5,0.521739130434783,3.39130434782609,0.130434782608696,0.217391304347826,11.4782608695652,0.521739130434783,0.782608695652174,1015696
"43",24145,2017,"Davis Bertans","PF",24,"SAS",67,6,808,12.9,0.609,0.739,0.145,3.2,10.6,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,0.135,1.2,0.5,1.7,0.8,103,234,0.44,69,173,0.399,34,61,0.557,0.588,28,34,0.824,22,77,99,46,20,28,32,75,303,4.52238805970149,0.686567164179104,1.47761194029851,0.417910447761194,0.298507462686567,12.0597014925373,0.477611940298507,1.11940298507463,543471
"44",24146,2017,"Patrick Beverley","SG",28,"HOU",67,67,2058,13,0.546,0.53,0.175,5,15.9,10.4,18.8,2.3,1,14.6,14.1,2.9,2.4,5.3,0.124,0.8,1.5,2.3,2.2,228,543,0.42,110,288,0.382,118,255,0.463,0.521,73,95,0.768,95,299,394,281,99,25,100,222,639,9.53731343283582,4.19402985074627,5.88059701492537,0.373134328358209,1.47761194029851,30.7164179104478,1.49253731343284,3.3134328358209,6e+06
"45",24147,2017,"Bismack Biyombo","C",24,"ORL",81,27,1793,12.2,0.546,0,0.69,9.3,25.6,17.2,6,0.7,4.1,17.7,13.2,0.8,2.1,2.9,0.077,-4.2,2,-2.2,-0.1,179,339,0.528,0,0,0,179,339,0.528,0.528,125,234,0.534,157,410,567,74,25,91,95,202,483,5.96296296296296,0.91358024691358,7,1.12345679012346,0.308641975308642,22.1358024691358,1.17283950617284,2.49382716049383,1.7e+07
"46",24148,2017,"Nemanja Bjelica","PF",28,"MIN",65,1,1190,11,0.526,0.497,0.171,5.5,18.6,12,9.6,1.7,1.4,13.4,16.4,0.6,0.9,1.5,0.059,-0.7,-0.4,-1.1,0.3,151,356,0.424,56,177,0.316,95,179,0.531,0.503,45,61,0.738,57,187,244,79,40,20,59,154,403,6.2,1.21538461538462,3.75384615384615,0.307692307692308,0.615384615384615,18.3076923076923,0.907692307692308,2.36923076923077,3800000
"47",24149,2017,"Tarik Black","C",25,"LAL",67,16,1091,15,0.56,0.007,0.371,13.8,20.7,17.1,5.3,1.3,3.3,14.5,15.7,1.5,0.9,2.4,0.105,-1.8,0.2,-1.6,0.1,150,294,0.51,1,2,0.5,149,292,0.51,0.512,82,109,0.752,143,199,342,39,30,44,58,173,383,5.71641791044776,0.582089552238806,5.1044776119403,0.656716417910448,0.447761194029851,16.2835820895522,0.865671641791045,2.58208955223881,6191000
"48",24150,2017,"Eric Bledsoe","PG",27,"PHO",66,66,2176,20.6,0.563,0.3,0.443,2.5,13.8,8,31.1,2,1.2,15.3,28.1,4,1.4,5.4,0.119,3.7,-0.4,3.3,2.9,449,1034,0.434,104,310,0.335,345,724,0.477,0.485,388,458,0.847,52,268,320,418,92,31,223,164,1390,21.0606060606061,6.33333333333333,4.84848484848485,0.46969696969697,1.39393939393939,32.969696969697,3.37878787878788,2.48484848484848,1.4e+07
"49",24153,2017,"Bojan Bogdanovic","SF",27,"WAS",26,0,601,14.7,0.617,0.491,0.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,0.9,0.3,1.3,0.102,0.6,-3.1,-2.6,-0.1,107,234,0.457,45,115,0.391,62,119,0.521,0.553,71,76,0.934,14,66,80,21,10,4,38,47,330,12.6923076923077,0.807692307692308,3.07692307692308,0.153846153846154,0.384615384615385,23.1153846153846,1.46153846153846,1.80769230769231,3730653
"50",24157,2017,"Joel Bolomboy","PF",23,"UTA",12,0,53,19.7,0.59,0.25,0.375,9,27.6,18.5,6.3,1,3.1,9.7,18.2,0.1,0.1,0.2,0.171,-1.3,0.5,-0.8,0,9,16,0.563,1,4,0.25,8,12,0.667,0.594,3,6,0.5,4,13,17,2,1,2,2,1,22,1.83333333333333,0.166666666666667,1.41666666666667,0.166666666666667,0.0833333333333333,4.41666666666667,0.166666666666667,0.0833333333333333,6e+05
"51",24158,2017,"Devin Booker","SG",20,"PHO",78,78,2730,14.6,0.531,0.283,0.308,1.8,8.3,5,16.3,1.3,0.6,12.9,28.6,1.4,0.6,2,0.035,0.4,-2.7,-2.3,-0.2,606,1431,0.423,147,405,0.363,459,1026,0.447,0.475,367,441,0.832,46,203,249,268,72,21,241,242,1726,22.1282051282051,3.43589743589744,3.19230769230769,0.269230769230769,0.923076923076923,35,3.08974358974359,3.1025641025641,2223600
"52",24159,2017,"Trevor Booker","PF",29,"BRK",71,43,1754,15.7,0.554,0.132,0.186,8.7,25.5,17.2,12.9,2.1,1.2,16.6,18.7,0.9,2.2,3.1,0.086,-1.6,1.8,0.2,1,305,591,0.516,25,78,0.321,280,513,0.546,0.537,74,110,0.673,142,428,570,138,76,28,127,152,709,9.98591549295775,1.94366197183099,8.02816901408451,0.394366197183099,1.07042253521127,24.7042253521127,1.7887323943662,2.14084507042254,9250000
"53",24160,2017,"Avery Bradley","SG",26,"BOS",55,55,1835,14.4,0.548,0.357,0.12,4,16.2,10.1,10.9,1.8,0.5,9.7,21.9,1.1,2,3.1,0.08,-0.2,-0.4,-0.5,0.7,359,775,0.463,108,277,0.39,251,498,0.504,0.533,68,93,0.731,65,269,334,121,68,11,88,141,894,16.2545454545455,2.2,6.07272727272727,0.2,1.23636363636364,33.3636363636364,1.6,2.56363636363636,8269663
"54",24163,2017,"Corey Brewer","SF",30,"LAL",24,3,358,13.3,0.49,0.198,0.198,3.2,13,7.9,15,3.3,1.8,12.6,18,0,0.3,0.3,0.047,-2.4,0.7,-1.7,0,53,121,0.438,5,24,0.208,48,97,0.495,0.459,18,24,0.75,11,41,52,36,24,8,19,29,129,5.375,1.5,2.16666666666667,0.333333333333333,1,14.9166666666667,0.791666666666667,1.20833333333333,7600000
"55",24164,2017,"Malcolm Brogdon","SG",24,"MIL",75,28,1982,14.9,0.555,0.304,0.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,2.6,1.5,4.1,0.1,0.6,-1.1,-0.5,0.8,290,635,0.457,78,193,0.404,212,442,0.48,0.518,109,126,0.865,47,166,213,317,84,12,113,140,767,10.2266666666667,4.22666666666667,2.84,0.16,1.12,26.4266666666667,1.50666666666667,1.86666666666667,925000
"56",24165,2017,"Aaron Brooks","PG",32,"IND",65,0,894,9.5,0.507,0.427,0.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,-0.2,0.5,0.3,0.016,-2.1,-2.6,-4.6,-0.6,121,300,0.403,48,128,0.375,73,172,0.424,0.483,32,40,0.8,18,51,69,125,25,9,66,93,322,4.95384615384615,1.92307692307692,1.06153846153846,0.138461538461538,0.384615384615385,13.7538461538462,1.01538461538462,1.43076923076923,2700000
"57",24169,2017,"Bobby Brown","PG",32,"HOU",25,0,123,10.8,0.509,0.583,0.033,0,5.3,2.7,17.6,0.4,0,7.6,22.7,0.1,0,0.1,0.04,-1.5,-6.1,-7.6,-0.2,23,60,0.383,14,35,0.4,9,25,0.36,0.5,2,2,1,0,6,6,14,1,0,5,5,62,2.48,0.56,0.24,0,0.04,4.92,0.2,0.2,934293
"58",24170,2017,"Jaylen Brown","SF",20,"BOS",78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,6.6025641025641,0.82051282051282,2.82051282051282,0.230769230769231,0.448717948717949,17.1923076923077,0.871794871794872,1.82051282051282,4743000
"59",24171,2017,"Nicolas Brussino","SF",23,"DAL",54,2,521,10.7,0.498,0.674,0.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16,0,0.6,0.6,0.055,-1.7,0.7,-1,0.1,52,141,0.369,29,95,0.305,23,46,0.5,0.472,17,22,0.773,26,69,95,47,17,8,26,43,150,2.77777777777778,0.87037037037037,1.75925925925926,0.148148148148148,0.314814814814815,9.64814814814815,0.481481481481481,0.796296296296296,543471
